"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",0.0415542590735535,0.201159131449719,0.0313071042868246,2.03979997736267e-18,0,3.31631843033526e-17,0.0384669624108299,0.0580351244888328,1.65368442008095e-17,0.0176522430933611,2.78590437396051e-18,0.184824197708013,2.72383771691802e-17,3.12592491492354e-17,0.00243312311232573,0.0164048329846862,0,0.0464481383699006,0.0261204376172687,2.0460035810778e-18,0,0.169221239453611,1.70383094137597e-18,0,0.166373205951073
"2",0.0478462605849628,0.203902514867621,0.0241347754842718,0,0,5.08693241277654e-18,0.0418525828222293,0.0603753325553908,0,0.0188025896206578,0,0.187267391839057,4.70972240594793e-18,0,0,0.0139366402960642,6.61579803005518e-20,0.0459861522618923,0.0247265682373788,0,0,0.165314716462278,7.34574267214206e-18,2.49537345211706e-17,0.165854474968196
"3",0.047061915481205,0.209296011894134,0.0232306575587814,5.66153513261087e-19,0,0,0.0409513993289658,0.0588050122352017,6.26665172879118e-18,0.0178944727071909,0,0.187228779778721,0,2.28209451877769e-17,0,0.0106720186340842,0,0.0436478537992512,0.0230774064341452,6.22454593521075e-18,1.37070068883681e-17,0.165990597671405,0,5.41143337602157e-17,0.172143874476915
"4",0.0470916706542807,0.209685044581347,0.0223370306735612,2.2972672812166e-18,1.17509594268305e-17,8.78949407933941e-18,0.0419719026590171,0.058954398804157,0,0.0189977623935399,0,0.185147105115728,9.45775617886284e-18,0,0,0.00971562962426823,0,0.0432257698418816,0.0223798125265263,0,1.54995245506501e-18,0.166636660750823,0,2.50763522633798e-17,0.17385721237487
"5",0.0457139913551514,0.202133951805836,0.0214465942478255,0,3.72520679570442e-18,0,0.0446995767091263,0.0588554482716467,2.74969721143974e-19,0.0196959410231453,1.07459537186922e-17,0.189390661118256,7.72105925919822e-18,9.4174964709327e-18,0,0.0129849626045341,0,0.044643750178624,0.0235420462527087,2.67894375274547e-18,4.76132906476114e-18,0.168313823775097,0,0,0.168579252658048
"6",0.0478921963542805,0.207830506969138,0.0231893631125533,3.53700208773277e-18,3.39217911890592e-18,8.63545481507761e-18,0.0444550770854771,0.0576646201196725,4.05443847517005e-17,0.0181842778051655,7.66176136363769e-18,0.184316225293418,0,1.12113581897027e-17,0,0.0104324212430464,0,0.0426398605156927,0.0211053934416069,0,9.71548559441799e-18,0.173721859453711,0,0,0.168568198606238
"7",0.0289057392938831,0.21932313480264,0.0251502861558337,7.97400931368424e-20,3.92222851621916e-18,2.67945003565014e-18,0.0413067099451168,0.0577110211218319,0,0.0337483868835083,1.97708302883735e-19,0.197615005231847,0,0,3.01490579935184e-19,0.00649786979937458,2.08622680795037e-18,0.0608389590890795,0.0378513339853783,1.08389469207944e-18,1.08386263929373e-17,0.128082174153806,1.52275805808824e-18,2.39629890375493e-17,0.1629693795377
"8",0.0335421866196393,0.221039590457842,0.0168235834454025,0,1.00350545286616e-17,0,0.0444159643873148,0.0588535073961668,0.000649794210720784,0.0380316271637293,7.35807748526764e-18,0.200871561303213,0,0,6.62956525748639e-19,0,9.48489055403459e-19,0.0620203805346965,0.0386250872453285,0,1.82238297124517e-17,0.126533636992992,3.12325099667852e-18,2.88487042224824e-17,0.158593080242954
"9",0.0280636201693223,0.226671562238598,0.0133952272951029,2.06577152971153e-18,0,0,0.0417024621095552,0.0592969648820723,9.30035189319974e-19,0.0252925703590178,4.31715269491735e-18,0.197424629080181,5.56657654822408e-17,3.77785418775204e-18,2.49586136983849e-18,0,1.89054402948603e-19,0.0690969669042465,0.0400263876980756,0,0,0.13800179520827,0,0,0.161027814055559
"10",0.0236424452695914,0.220817972822652,0.0122481262742095,3.24452666025583e-19,1.24509036955867e-17,0,0.0456016036394756,0.0595548567042571,0,0.0225054410859632,0,0.196237320319176,2.94183150600814e-17,0,0,0,7.86140800971992e-19,0.0700387821164401,0.0399502736446398,0,7.1598961934088e-19,0.146104580440669,0,1.00742190398785e-17,0.163298597682927
